StockCode,DescriptionClean,Revenue,Units,Orders
20860,GOLD COSMETICS BAG WITH BUTTERFLY,42.0,20,11
15060b,FAIRY CAKE DESIGN UMBRELLA,41.81,5,5
90152C,BLUE/NAT SHELL NECKLACE W PENDANT,41.650000000000006,7,4
84611B,BLACK NEW BAROQUE FLOCK BOX,41.65,7,4
90060C,FIRE POLISHED GLASS NECKL SILVER,41.65,7,3
35809a,ENAMEL PINK TEA CONTAINER,41.54,10,10
23045,PAPER LANTERN 5 POINT STAR MOON 30,41.5,10,5
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,41.300000000000004,14,7
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",41.25,11,8
23448,CREAM BUNNY EASTER EGG BASKET,41.24999999999999,25,3
90027C,GLASS BEAD HOOP EARRINGS GREEN,41.17,14,12
18096c,WHITE ROUND PORCELAIN TLIGHT HOLDER,41.14,8,6
21119,GLOW IN THE DARK SHOT GLASSES,41.01,3,3
35644,PAIR PINK/BLACK COATHANGERS,40.95,21,7
84798C,WHITE FOXGLOVE ARTIIFCIAL FLOWER,40.8,16,3
22740,POLKADOT PENS,40.8,48,1
44228,CANNABIS LEAF BEAD CURTAIN,40.8,48,3
23148,MINITURE ANTIQUE ROSE HOOK IVORY,40.8,48,4
47013C,WINE BOTTLE DRESSING DARK BLUE,40.519999999999996,147,27
90136,PALE PINK/AMETHYST STONE NECKLACE,40.47,4,3
90152A,SILVER/NAT SHELL NECKLACE W PENDANT,40.34,7,7
22532,MAGIC SLATE LEAP FROG,40.32,96,2
22529,MAGIC SLATE GO TO THE FAIR,40.32,96,2
20994,JAZZ HEARTS SPIRAL NOTEPAD,39.95,47,12
23462,ROCOCO WALL MIROR,39.9,2,1
47013A,WINE BOTTLE DRESSING LT.BLUE,39.87,141,25
37468,HARDMAN MUG 3 ASSORTED,39.81,65,14
79065A,TEATIME ROUND CAKE TINS,39.8,4,1
22853,"CAT BOWL, ENAMEL , CREAM COLOUR",39.0,12,2
82545A,COGNAC AUX OEUFS METAL 1 HOOK,38.75,31,11
47567b,TEA TIME KITCHEN APRON,38.72,3,3
35963,FOLKART ZINC CLIP ON ANGEL WINGS,38.379999999999995,101,11
90130D,RED STONE/CRYSTAL EARRINGS,38.31,13,8
90027B,GLASS BEAD HOOP EARRINGS MONTANA,38.28,13,10
90183C,BLACK DROP EARRINGS W LONG BEADS,38.12,13,13
81952B,ROUND BLUE CLOCK WITH SUCKER,38.0,200,9
47518f,ICON PLACEMAT POP ART ELVIS,37.75,9,9
72801d,S/4 SKY BLUE DINNER CANDLES,37.65,15,10
90176B,DIAMANTE NECKLACE BLACK,37.620000000000005,5,4
85115B,S/4 BLACK DISCO PARTITION PANEL,37.62,6,2
90039A,FIRE POLISHED GLASS BRACELET RED,37.61,10,5
37112,YELLOW BIRDS FELT DES FOODCOVER,37.5,10,5
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,37.5,6,3
79413,GLASS WINE GLASS DECORATIONS,37.5,30,9
35233,PASTA ENAMEL/BRASS CONTAINER,37.5,10,8
84509b,SET OF 4 FAIRY CAKE PLACEMATS,37.3,5,4
84705F,RED PEONY PHOTO FRAME,37.2,8,5
90126A,PINK BERTIE MOBILE PHONE CHARM,37.14,20,5
84251J,"GREETING CARD, THE BLACK CAT",37.04,74,17
72715,SPHERICAL IVORY CANDLE,36.96,88,13
16162M,THE KING GIFT BAG 25X24X12CM,36.96,88,13
22407,MONEY BOX FIRST AID DESIGN,36.78,44,11
17014E,ORIGAMI OPIUM INCENSE CONES,36.599999999999994,95,6
90141D,ROSE PENDANT TRIPLE SHELL NECKLACE,36.33,7,5
90214F,"LETTER ""F"" BLING KEY RING",36.28,44,27
90037D,TINY CRYSTALS BRACELET BLACK,35.870000000000005,14,8
90060B,FIRE POLISHED GLASS NECKL GOLD,35.7,6,4
37348,SET OF 4 PASTEL STACKING MUGS,35.7,14,7
90132,LIGHT TOPAZ TEAL/AQUA COL NECKLACE,35.63,7,7
90011C,GREEN CRYSTAL DROP EARRINGS,35.33,12,7
90152B,BLUE/GREEN SHELL NECKLACE W PENDANT,35.26,6,5
79063D,"RETRO PILL BOX , REVOLUTIONARY",35.14,189,11
84510e,SET OF 4 GREEN CAROUSEL COASTERS,35.089999999999996,14,6
82613b,"METAL SIGN,CUPCAKE SINGLE HOOK",35.04,14,11
84745B,BLUE HANGING GINGHAM EASTER HEN,34.86,83,17
DCGS0058,MISO PRETTY GUM,34.82,42,30
23196,LEAVES MAGNETIC SHOPPING LIST,34.8,24,2
84868B,BLUE BABY BOY'S MEMORY BOX,34.75,5,4
37482p,CUBIC MUG PINK POLKA DOT,34.7,2,2
90081B,LILY BROOCH WHITE/SILVER COLOUR,34.65,7,3
84546,CROCHET POODLE KEYRING,34.65,21,3
35955,SMALL FOLKART CHRISTMAS TREE DEC,34.62,135,4
22852,"DOG BOWL, ENAMEL , CREAM COLOUR",34.0,8,2
44265,M/COLOUR POM-POM CURTAIN,34.0,8,4
22200,FRYING PAN PINK RETROSPOT,33.97,7,3
90066A,PINK VINTAGE VICTORIAN CHOKER,33.75,5,2
81950B,FLOWER BLUE CLOCK WITH SUCKER,33.64,116,8
47591b,SCOTTIES CHILDRENS APRON,33.6,8,4
23390,DOLLY GIRL MINI RUCKSACK,33.2,8,2
84456,SET OF 3 RABBIT EGG EASTER,33.15,37,16
90076,MONTANA DIAMOND CLUSTER EARRINGS,33.0,12,7
DCGS0003,BOXED GLASS ASHTRAY,32.589999999999996,13,13
82613c,"METAL SIGN,CUPCAKE SINGLE HOOK",32.48,13,12
85079,EMBROIDERED REINDEER DECORATION,32.25,23,8
90214O,"LETTER ""O"" BLING KEY RING",31.419999999999998,36,18
85131D,BEADED CRYSTAL HEART PINK\ON STICK,31.299999999999997,20,11
23632,SET 10 CARDS CHEERFUL ROBIN 17065,31.200000000000003,15,10
23366,SET 12 COLOUR PENCILS DOILEY,31.200000000000003,48,3
44091C,MULTICOLOUR CRUSOE CHECK LAMPSHADE,30.66,61,17
22937,BAKING MOULD CUPCAKE CHOCOLATE,30.6,12,1
22937,BAKING MOULD CHOCOLATE CUP CAKES,30.6,12,2
22641,SET OF 4 NAPKIN CHARMS INSTUMENT,30.6,12,2
22577,WOODEN HEART CHRISTMAS SCANDISPOT,30.6,36,1
21919,ELECTRONIC TALKING BREATH-A-LOSER,30.47,6,5
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,30.419999999999998,38,17
84745A,PINK HANGING GINGHAM EASTER HEN,30.240000000000002,72,15
90025F,BAROQUE BUTTERFLY EARRINGS CRYSTAL,30.23,8,8
18010,ASSORTED FRAGRANCE BATH CONFETTI,30.16,64,9
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,30.08,14,8
23396,BUTTERFLY CUSHION COVER,30.0,8,2
22405,TIN CAN POCKET MONEY DESIGN,30.0,24,2
23437,GIFT BAG LARGE 50'S CHRISTMAS,30.0,24,2
22772,DRAWER KNOB ACRYLIC EDWARDIAN PINK,30.0,24,1
22775,DRAWERKNOB ACRYLIC EDWARDIAN PURPLE,30.0,24,1
23250,ENAMEL BOWL PANTRY,30.0,24,2
23252,ENAMEL JUG PANTRY,30.0,8,2
22773,DRAWER KNOB ACRYLIC EDWARDIAN GREEN,30.0,24,1
22771,DRAWER KNOB ACRYLIC EDWARDIAN CLEAR,30.0,24,1
22410,TIN CAN HOUSEKEEPING DESIGN,30.0,24,2
47563B,WAVELINE SURF IRONING BOARD COVER,30.0,8,6
90176E,DIAMANTE NECKLACE GREEN,29.98,4,3
21767,FRENCH STYLE WIRE DOOR CABINET,29.95,1,1
78056,CAMOUFLAGE BACKPACK ON WHEELS,29.849999999999998,3,2
22351,DOTCOMGIFTSHOP TEA TOWEL,29.809999999999995,15,3
84985a,SET OF 72 GREEN PAPER DOILIES,29.8,10,8
22472,"TRAY FOR TV DINNER , DOLLY GIRL",29.700000000000003,6,1
23530,"WALL ART,ONLY ONE PERSON",29.700000000000003,6,1
22474,"TRAY FOR TV DINNER ,SPACEBOY",29.700000000000003,6,1
35598A,DUSTY PINK CHRISTMAS TREE 60CM,29.500000000000004,10,3
78034B,BLUE NETTING STORAGE HANGER,29.25,15,9
90214V,"LETTER ""V"" BLING KEY RING",28.98,38,24
46776f,WOVEN ROSE GARDEN CUSHION COVER,28.91,7,1
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,28.86,46,20
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,28.56,68,18
23380,PACK OF 12 DOILEY TISSUES,28.08,72,2
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,28.05,33,13
17091F,SANDALWOOD INCENSE IN TIN,27.71,19,8
23613,SET 10 XMAS CARDS & BADGES 17070,27.39,11,6
23637,SET 10 CARDS OUT OF ORDER 17216,27.39,11,9
21097,SET/6 GREEN SPRING PAPER PLATE,27.2,32,7
84867b,BLUE BABY BOY'S PHOTO ALBUM,27.14,2,1
90187A,BLUE DROP EARRINGS W BEAD CLUSTER,27.04,8,7
23702,HIGH RESOLUTION IMAGE,27.0,4,3
44235,ASSORTED COLOURED CIRCLE MOBILE,26.88,64,7
17013F,ORIGAMI SANDLEWOOD INCENSE IN TUBE,26.7,62,5
90027A,GLASS BEAD HOOP EARRINGS BLACK,26.52,9,6
90025E,BAROQUE BUTTERFLY EARRINGS MONTANA,26.5,7,7
22232,3 PIECE JIGSAW TOADSTOOLS,26.4,16,2
84876C,SILVER HEART COMPACT MIRROR,26.25,7,4
23636,SET 10 CARDS WISHING TREE 17116,26.19,9,7
90182A,AMBER 3 BEAD DROP EARRINGS,26.16,9,9
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,26.06,27,12
85164b,BLACK BAROQUE CUCKOO CLOCK,26.04,1,1
90041,PEARL AND CHERRY QUARTZ BRACLET,25.67,7,6
20954,*USB OFFICE MIRROR BALL,25.590000000000003,3,3
22168,"ORGANISER WOOD, ANTIQUE WHITE",25.5,3,2
84968b,S/16 VINTAGE IVORY CUTLERY,25.49,1,1
84968b,SET OF 16 VINTAGE IVORY CUTLERY,25.49,1,1
84968d,S/16 VINTAGE RED CUTLERY,25.49,1,1
84968a,S/16 VINTAGE ROSE CUTLERY,25.49,1,1
90142A,GREEN PENDANT SHELL NECKLACE,25.45,5,4
DCGS0070,CAMOUFLAGE DOG COLLAR,25.44,2,2
85035a,GARDENIA 3 WICK MORRIS BOXED CANDLE,25.410000000000004,3,3
84997c,BLUE 3 PIECE MINI DOTS CUTLERY SET,25.410000000000004,3,2
90214Y,"LETTER ""Y"" BLING KEY RING",25.339999999999996,68,10
35597D,PINK/WHITE CHRISTMAS TREE 30CM,25.28,58,7
90055,CRACKED GLAZE EARRINGS BROWN,25.28,10,10
90053,CRACKED GLAZE EARRINGS IVORY,25.23,10,10
84596b,SMALL DOLLY MIX DESIGN ORANGE BOWL,25.099999999999998,10,8
84510c,SET OF 4 POLKADOTS COASTERS,25.099999999999998,10,8
90128C,GREEN LEAVES AND BEADS PHONE CHARM,25.04,17,6
22719,"GUMBALL COATHOOK., BLACK & WHITE",25.0,20,4
23104,IVORY PANTRY HANGING LAMP,25.0,2,1
23214,BELL HEART ANTIQUE GOLD,24.96,12,1
23620,SET 10 CARDS PERFECT POST 17090,24.900000000000002,10,7
85034a,3 GARDENIA MORRIS BOXED CANDLES,24.869999999999997,3,3
84550,CROCHET LILAC/RED BEAR KEYRING,24.75,15,5
35633B,BLUE TINSEL GARLAND,24.7,130,12
35596,WOOD XMAS TREE 9 FIG SHELVES,24.65,29,4
10124A,SPOTS ON RED BOOKCOVER TAPE,24.36,58,18
84450A,PINK RABBIT SITTING EASTER,24.18,52,5
37494a,FAIRY CAKE CERAMIC BUTTER DISH,24.16,4,3
72801E,4 FESTIVE GREEN DINNER CANDLES,23.91,51,2
84575B,BROWN DOG CANNISTER W BONE,23.8,4,3
79302m,"ART LIGHTS,FUNK MONKEY",23.77,4,4
85184c,S/4 VALENTINE DECOUPAGE HEART BOX,23.77,4,4
90128B,BLUE LEAVES AND BEADS PHONE CHARM,23.759999999999998,18,6
17014F,ORIGAMI SANDLEWOOD INCENSE CONES,23.699999999999996,61,4
47556b,TEA TIME TEA TOWELS,23.64,4,4
90011E,AMBER CRYSTAL DROP EARRINGS,23.61,8,8
85040b,SET/4 BLUE FLOWER CANDLES IN BOWL,23.519999999999996,7,3
47552A,DOTS IRONING BOARD COVER,23.4,12,11
23244,CANNISTER VINTAGE LEAF DESIGN,23.4,12,2
23623,SET 10 CARD CHRISTMAS WELCOME 17112,23.28,8,6
23236,STORAGE TIN VINTAGE DOILEY,23.13,7,2
23106,ZINC PLANT POT HOLDER,23.12,8,1
84509E,CAROUSEL PLACEMATS,23.060000000000002,4,3
90095,NECKLACE+BRACELET SET PINK BLOSSOM,22.91,8,3
23145,ZINC T-LIGHT HOLDER STARS LARGE,22.8,24,2
84450B,YELLOW RABBIT SAT EASTER,22.63,51,6
90025C,BAROQUE BUTTERFLY EARRINGS GREEN,22.56,6,6
90189B,GOLD 2 STRAND NECKLACE-LEAF CHARMS,22.5,3,2
85225,BLING KEY RING STAND,22.5,19,11
37477C,"FLOWER FAIRY MUG+COASTER,ROSE",22.5,6,1
23645,SET 10 CHRISTMAS CARDS HOHOHO 16956,22.410000000000004,9,4
23640,SET 10 CARDS SCOTTIE DOG 17211,22.410000000000004,9,8
35652,VINTAGE BEAD CHAISE LONG JEWEL BOX,21.5,18,2
90214Z,"LETTER ""Z"" BLING KEY RING",21.49,31,18
84387A,BIRD ON BRANCH CANVAS SCREEN,21.45,11,1
84899E,YELLOW BROWN BEAR FELT PURSE KIT,21.28,14,6
21387,IVORY HANGING DECORATION RABBIT,21.25,25,4
35591T,TURQUOISE CHRISTMAS TREE,21.25,17,9
90128D,PURPLE LEAVES AND BEADS PHONE CHAR,21.24,13,7
22201,FRYING PAN BLUE RETROSPOT,21.22,4,3
21594,DR. JAM'S AROUZER STRESS BALL,21.06,5,5
23691,KEEP CALM BIRTHDAY WRAP,21.0,50,2
35603B,S/16 BLACK SHINY/MAT BAUBLES,21.0,50,2
23692,WRAP A PRETTY THANK YOU,21.0,50,2
23388,WOODLAND MINI RUCKSACK,20.75,5,2
DCGS0072,CAT CAMOUFLAGUE COLLAR,20.68,4,3
46776a,WOVEN BUBBLE GUM CUSHION COVER,20.65,5,1
10002R,ROBOT PENCIL SHARPNER,20.57,4,3
22418,"PEN, 10 COLOURS - SPACEBOY",20.4,24,1
79172D,PURPLE TINT ACRYLIC FLOWER VASE,20.4,24,4
22345,PARTY PIZZA DISH BLUE+WHITE SPOT,20.4,24,2
22344,PARTY PIZZA DISH PINK+WHITE SPOT,20.4,24,2
85232a,SET/3 POLKA DOT STACKING TINS,20.34,2,2
22533,MAGIC SLATE BAKE A CAKE,20.16,48,1
72801g,4 BURGUNDY WINE DINNER CANDLES,20.08,8,1
84536a,ENGLISH ROSE NOTEBOOK A7 SIZE,19.970000000000002,25,12
90082C,DIAMANTE BOW BROOCH WHITE COLOUR,19.93,3,3
23601,SET 10 CARDS SNOWY SNOWDROPS 17100,19.92,8,4
23616,SET 10 CARDS JINGLE BELLS 17217,19.92,8,7
90127A,PINK BEADS+HAND PHONE CHARM,19.92,14,2
23646,SET 10 CARDS JINGLE BELLS 16957,19.92,8,5
23029,DOORKNOB CRACKED GLAZE GREEN,19.8,12,2
23031,DOORKNOB CRACKED GLAZE PINK,19.8,12,2
84570B,WHITE SATIN DRESS JEWEL STAND,19.8,4,2
23249,ENAMEL DINNER PLATE PANTRY,19.799999999999997,12,1
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,19.770000000000003,31,5
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,19.72,68,2
44092C,PURPLE/COPPER HANGING LAMPSHADE,19.55,23,10
20680,PINK FLOWERS CHILDS UMBRELLA,19.5,6,4
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",19.4,52,4
22963,JAM JAR WITH BLUE LID,18.98,26,2
23056,CRYSTAL CHANDELIER T-LIGHT HOLDER,18.75,3,1
84030B,KNITTED POM POM HOT WATER BOTTLE,18.75,5,3
90025D,BAROQUE BUTTERFLY EARRINGS PINK,18.69,5,5
84732B,CUTE BIRD CEATURE SCREEN,18.48,28,6
72796A,S/3 ENGLISH LAVENDER SQU CANDLE,18.15,11,5
84311,CAMOFLAGE CUSHION COVER,18.15,11,1
84986b,SET OF 36 SILVER PAPER DOILIES,17.88,6,5
84614C,BLUE BAROQUE FLOCK CANDLE HOLDER,17.85,3,1
18097B,BLUE TALL PORCELAIN T-LIGHT HOLDER,17.85,7,3
71050,SMALL SINGLE FLAME CANDLE HOLDER,17.849999999999998,51,8
21249,WOOD ANIMALS HEIGHT CHART STICKERS,17.700000000000003,6,1
90182B,AMETHYST 3 BEAD DROP EARRINGS,17.53,6,6
23627,SET 10 CARDS XMAS GRAPHIC 17218,17.43,7,2
22887,"NUMBER TILE VINTAGE FONT, 8",17.36,8,1
22882,"NUMBER TILE VINTAGE FONT, 3",17.36,8,1
22886,"NUMBER TILE VINTAGE FONT, 7",17.36,8,1
22885,"NUMBER TILE VINTAGE FONT, 6",17.36,8,1
22884,"NUMBER TILE VINTAGE FONT, 5",17.36,8,1
22879,"NUMBER TILE VINTAGE FONT, 0",17.36,8,1
22880,"NUMBER TILE VINTAGE FONT, 1",17.36,8,1
22881,"NUMBER TILE VINTAGE FONT, 2",17.36,8,1
22883,"NUMBER TILE VINTAGE FONT, 4",17.36,8,1
37482b,CUBIC MUG BLUE POLKA DOT,17.35,1,1
DCGS0066N,NAVY CUDDLES DOG HOODIE,17.3,2,2
DCGS0068,DOGS NIGHT COLLAR,17.12,2,2
84796b,BLUE SAVANNAH PICNIC HAMPER FOR 2,17.12,2,2
22777,GLASS BELL JAR LARGE,17.0,2,1
23342,MINT DINER CLOCK,17.0,2,1
84993b,75 BLACK PETIT FOUR CASES,16.99,20,13
21120,*BOOMBOX IPOD CLASSIC,16.98,1,1
85035c,ROSE 3 WICK MORRIS BOX CANDLE,16.94,2,2
85036b,CHOCOLATE 1 WICK MORRIS BOX CANDLE,16.94,2,2
72805,VANILLA CANDLE IN EMBOSSED ZINC POT,16.9,10,3
47591c,BLUE FAIRY CAKE CHILD'S APRON,16.84,4,3
21511,VINTAGE COLLAGE GREETING CARD,16.8,40,2
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,16.8,40,13
72785A,S/4 CONTEMPORY PINK ROSEBUD CANDLES,16.8,8,4
23644,SET 10 CARDS CHRISTMAS TREE 16955,16.65,5,5
84031b,CHARLIE LOLA BLUE HOT WATER BOTTLE,16.63,1,1
84031a,CHARLIE+LOLA RED HOT WATER BOTTLE,16.63,1,1
85036a,GARDENIA 1 WICK MORRIS BOXED CANDLE,16.58,2,1
22384,LUNCH BAG PINK POLKADOTS,16.5,10,1
23502,PLAYING CARDS VINTAGE DOILEY,16.25,13,2
85160b,BLACK BIRD GARDEN DESIGN MUG,16.13,1,1
90102,WHITE FRANGIPANI HAIR CLIP,16.11,19,4
62074B,ELEPHANT CLIP W SUCTION CUP,15.96,38,12
84630,FLOWERS AND BIRDS WALL PLAQUE,15.9,2,1
84250M,"GREETING CARD, BLACKPOOL ROCK",15.899999999999999,28,13
22778,GLASS BELL JAR SMALL,15.8,4,1
35932,PINK CHRISTMAS TREE DECORATION,15.629999999999999,37,10
84509a,ENGLISH ROSE PLACEMATS,15.56,2,1
84912a,PINK ROSE WASHBAG,15.56,2,1
21560,TOADSTOOL LUNCHBOX WITH CUTLERY,15.44,4,4
21853,GUMBALL CUSTOM CARS TOP TRUMPS GAME,15.399999999999999,3,3
17107D,FLOWER FAIRY 5 SUMMER DRAW LINERS,15.3,6,1
37481,CUBIC MUG TEATIME CAKES,15.3,12,2
84509e,SET OF 4 CAROUSEL PLACEMATS,15.24,2,1
85124c,GREEN JUICY FRUIT PHOTO FRAME,15.18,3,2
17174,ASSTD RASTA KEY-CHAINS,15.120000000000001,36,7
m,MANUAL,15.049999999999999,5,4
84206A,3 BLACK CATS W HEARTS BLANK CARD,15.01,79,9
23212,PAINTED HEART WREATH WITH BELL,15.0,12,1
23449,SET OF 6 EASTER RAINBOW CHICKS,15.0,12,1
22954,HEN PARTY BANNER TAPE,15.0,12,1
22408,TIN CAN CONFECTIONERY DESIGN,15.0,12,1
90068,"RUBY GLASS NECKLACE 42""",15.0,2,2
23251,ENAMEL MUG PANTRY,15.0,12,1
21475,SWEETHEART CREAM STEEL FOLDIN CHAIR,14.95,1,1
23621,SET 10 CARDS DAVID'S MADONNA 17074,14.940000000000001,6,4
23281,FOLDING MIRROR RED,14.940000000000001,18,2
23282,FOLDING MIRROR IVORY,14.940000000000001,18,2
84509g,SET OF 4 FAIRY CAKE PLACEMATS,14.92,2,2
35650,VINTAGE BEAD PINK JEWEL STAND,14.850000000000001,3,3
84567,FROSTED GLASS WITH SILVER SURROUND,14.85,9,1
22139,11 PC CERAMIC TEA SET POLKADOT,14.85,3,1
SP1002,KID'S CHALKBOARD/EASEL,14.75,5,2
90011D,PURPLE CRYSTAL DROP EARRINGS,14.75,5,5
23634,SET 10 CARDS XMAS CHOIR 17068,14.55,5,5
81950V,FLOWER PURPLE CLOCK W/SUCKER,14.45,17,7
48195,DOORMAT GREEN PAISLEY,14.43,1,1
90077,BLACK DIAMOND CLUSTER EARRINGS,14.399999999999999,5,5
10124G,ARMY CAMO BOOKCOVER TAPE,14.28,33,10
71143,ANTIQUE SILVER BOOK MARK WITH BEADS,14.11,17,3
23540,"WALL ART , THE MAGIC FOREST",13.9,2,1
21852,EMPIRE TEDDY,13.9,2,2
84868A,PINK BABY GIRL'S MEMORY BOX,13.9,2,2
84406b,CREAM CUPID HEARTS COAT HANGER,13.82,2,2
16245A,PINK MINI STATIONERY SET W CASE,13.75,11,7
35936,CERISE+GOLD CHRISTMAS TREE DEC,13.68,36,9
84814B,RHOMBUS CRYSTAL PERFUME BOTTLE,13.65,7,3
35443,RASTA IN BATH W SPLIFF ASHTRAY,13.6,16,10
84867a,PINK BABY GIRLS PHOTO ALBUM,13.57,1,1
79342b,BROWN FLOWER LIGHTS,13.57,1,1
21525,BEWARE OF THE CAT DOORMAT,13.5,2,2
85039b,S/4 IVORY MINI ROSE CANDLE IN BOWL,13.44,4,1
62097B,BLUE STRIPES SHOULDER BAG,13.37,11,4
90014C,SILVER AND BLACK ORBIT NECKLACE,13.350000000000001,2,2
23639,SET 10 CARDS MAGICAL TREE 17086,13.32,4,4
23607,SET 10 CARDS HATS & STOCKINGS 17081,13.28,8,7
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,13.28,16,1
35004s,SET OF 3 SILVER FLYING DUCKS,13.0,1,1
85159b,"WHITE TEA,COFFEE,SUGAR JARS",13.0,1,1
16192,PINK BALLET OPENING CUBE BOX,12.9,3,1
84989b,75 BLACK FAIRY CAKE CASES,12.8,10,6
84247J,PACK/12 RUSSIAN DOLL CARDS,12.780000000000001,10,9
84648,NEW BAROQUE WALL MIRROR,12.75,1,1
20812,EMBOSSED FLOWER TRELLIS PHOTO FRAME,12.75,5,3
72752B,"F.FAIRY,CANDLE IN GLASS,LAVENDER",12.75,3,2
21772,VINTAGE METAL CAKE STAND CREAM,12.75,1,1
85083,KISS REINDEER SCANDINAVIAN STOCKING,12.75,5,2
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,12.75,15,6
DCGS0037,KEY-RING CORKSCREW,12.72,1,1
85157,SET OF 2 CHESTS CHOCOLAT AU LAIT,12.72,1,1
35004p,SET OF 3 PINK FLYING DUCKS,12.72,1,1
DCGS0075,CAMOUFLAGUE DOG LEAD,12.72,1,1
35751C,PURPLE CURRENT CANDLE RING,12.61,31,2
72801e,S/4 FESTIVE GREEN DINNER CANDLES,12.549999999999999,5,3
23071,MARIE ANTOIENETT TRINKET BOX GOLD,12.5,1,1
35597A,DUSTY PINK CHRISTMAS TREE 30CM,12.5,10,4
51012L,"FEATHER DUSTER, LIGHT PINK",12.5,10,6
35918B,BLUE FLORIBUNDA EGG WARMER,12.5,10,5
23635,SET 10 CARDS CHRISTMAS HOLLY 17259,12.48,3,3
23654,SET 10 CARD SNOWMAN 16965,12.450000000000001,5,4
84596g,SMALL CHOCOLATES PINK BOWL,12.399999999999999,5,2
90000C,OPAL WHITE/SILVER FLOWER NECKLACE,12.32,2,2
79149B,SILICON STAR BULB BLUE,12.18,29,12
44242A,LILAC FEATHERS CURTAIN,11.98,14,2
22206,"MUG , DOTCOMGIFTSHOP.COM",11.82,14,10
85185E,DUCK SOCK PUPPET,11.8,4,2
85179a,GREEN BITTY LIGHT CHAIN,11.780000000000001,2,2
23608,SET 10 CARDS RUDOLPHS NOSE 17097,11.64,4,3
23605,SET 10 CARDS 12 DAYS OF XMAS 17059,11.64,4,1
85184c,SET 4 VALENTINE DECOUPAGE HEART BOX,11.58,2,2
90025B,BAROQUE BUTTERFLY EARRINGS RED,11.29,3,3
79070b,ENGLISH ROSE SQUARE CAKE TINS,11.26,1,1
84366,VENDETTA CANVAS PICTURE,11.25,3,3
23299,"FOOD COVER WITH BEADS , SET 2 SIZES",11.25,3,1
84743C,ORANGE FELT VASE + FLOWERS,11.25,9,5
16151A,FLOWER DES BLUE HANDBAG/ORANG HANDL,11.25,3,2
17011B,ORIGAMI JASMINE INCENSE+FLOWER,11.100000000000001,19,2
47590a,BLUE HAPPY BIRTHDAY BUNTING,11.02,1,1
72785B,S/4 CONTEMPORY RED ROSEBUD CANDLES,10.9,9,3
84732D,CUTE RABBIT CEATURE SCREEN,10.89,15,6
16169G,WRAP ROMANTIC DECOUPAGE,10.5,25,1
22959,"WRAPPING PAPER, XMAS VILLAGE",10.5,25,1
17084G,MOON INCENSE,10.5,50,2
16169A,WRAP CHRISTMAS DECOUPAGE,10.5,25,1
21496,WOODLAND CREATURES WRAP,10.5,25,1
85124b,BLUE JUICY FRUIT PHOTO FRAME,10.23,2,2
21857,STAR WARS TOP TRUMPS GAME,10.23,2,2
21858,HIGH SCHOOL MUSICAL 3 TOP TRUMPS,10.23,2,2
22196,HEART MEASURING SPOONS SMALL,10.2,12,1
20939,ORANGE CANDLE,10.2,12,1
22343,PARTY PIZZA DISH RED+WHITE SPOT,10.2,12,1
22346,PARTY PIZZA DISH GREEN+WHITE SPOT,10.2,12,1
85232d,SET/3 DECOUPAGE STACKING TINS,10.17,1,1
90214W,"LETTER ""W"" BLING KEY RING",10.17,19,8
84661c,PINK SQUARE TABLE CLOCK,10.12,2,2
84661a,WHITE SQUARE TABLE CLOCK,10.02,2,2
23615,SET 10 CARDS PRINTED GRAPHIC 17219,9.96,4,4
23624,SET 10 CARD PERFECT NATIVITY 17089,9.96,4,4
23650,SET 10 CARDS FILIGREE BAUBLE 16961,9.96,4,4
23619,SET 10 CARDS POINSETTIA 17093,9.96,4,2
84971s,SMALL HEART FLOWERS HOOK,9.959999999999999,6,3
22829,BROCANTE SHELF WITH HOOKS,9.95,1,1
85049b,LUSH GREENS RIBBONS,9.94,4,3
85231g,ORANGE SCENTED SET/9 T-LIGHTS,9.78,6,6
81953P,ROUND ARTICULATED PINK CLOCK W/SUCK,9.57,33,6
20822,SILVER WINE GOBLET,9.3,2,1
72708,SCULPTED ROUND IVORY CANDLE,9.24,44,5
23441,HAND PAINTED HANGING EASTER EGG,9.24,22,3
90184c,BLACK CHUNKY BEAD BRACELET W STRAP,9.15,1,1
62097A,PINK STRIPES SHOULDER BAG,8.850000000000001,3,3
20882,MODERN CHRISTMAS TREE CANDLE,8.850000000000001,3,2
35598C,WHITE CHRISTMAS TREE 60CM,8.850000000000001,3,3
18098B,BLUE PORCELAIN B'FLY OIL BURNER,8.850000000000001,3,3
