StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenueRank,VolumeRank,RankDifference,RevenuePerUnit,ReturnedUnits,ReturnValue,ReturnOrders,ReturnRate
23013,GLASS APOTHECARY BOTTLE TONIC,3674.1600000000003,924,223,135,4.672946428571429,1210.0,2174.0,964.0,3.9763636363636365,6.0,23.7,3.0,0.6493506493506493
84991,60 TEATIME FAIRY CAKE CASES,27041.21,54028,2127,822,0.6644378155117027,124.0,9.0,-115.0,0.5005036277485748,350.0,187.95,14.0,0.6478122455023322
21382,SET/4 SPRING FLOWER DECORATION,1665.66,1238,152,78,2.2237254901960783,2071.0,1836.0,-235.0,1.3454442649434573,8.0,6.0,1.0,0.6462035541195477
22129,PARTY CONES CANDY TREE DECORATION,2473.16,2792,107,92,1.197314814814815,1624.0,961.0,-663.0,0.8858022922636103,18.0,15.3,1.0,0.6446991404011462
21244,BLUE POLKADOT PLATE,4419.44,2641,241,128,2.033868312757202,1038.0,1020.0,-18.0,1.6733964407421429,17.0,28.729999999999997,5.0,0.6436955698599016
22452,MEASURING TAPE BABUSHKA PINK,2806.4,1089,207,96,2.5631578947368423,1479.0,1981.0,502.0,2.5770431588613407,7.0,20.650000000000002,2.0,0.642791551882461
22294,HEART FILIGREE DOVE SMALL,20629.38,16671,861,414,1.4552125279642059,194.0,102.0,-92.0,1.2374410653230161,107.0,133.75,7.0,0.6418331233879191
22436,12 COLOURED PARTY BALLOONS,2687.05,4216,290,173,0.6820338983050848,1537.0,658.0,-879.0,0.6373458254269451,27.0,17.55,3.0,0.6404174573055028
22285,"DECORATION HEN ON NEST, HANGING",2829.19,1877,147,105,1.868157894736842,1472.0,1368.0,-104.0,1.5072935535428875,12.0,19.799999999999997,1.0,0.6393180607352157
22355,CHARLOTTE BAG SUKI DESIGN,41580.97,27557,1406,344,1.1740366972477063,56.0,39.0,-17.0,1.5089077185470117,176.0,135.04,26.0,0.6386761984250825
22495,SET OF 2 ROUND TINS CAMEMBERT,2682.32,940,237,165,3.4214644351464436,1539.0,2150.0,611.0,2.853531914893617,6.0,17.700000000000003,1.0,0.6382978723404255
84879,ASSORTED COLOUR BIRD ORNAMENT,129324.49,80090,2808,1010,1.8583818883818883,8.0,4.0,-4.0,1.6147395430141092,511.0,774.0699999999999,19.0,0.6380322137595205
23089,GLASS BON BON JAR,4215.78,2354,225,101,2.380175438596491,1077.0,1136.0,59.0,1.7909005947323704,15.0,25.65,7.0,0.637213254035684
22396,MAGNETS PACK OF 4 RETRO PHOTO,1427.08,1895,184,122,0.9205945945945946,2255.0,1363.0,-892.0,0.7530765171503957,12.0,15.0,2.0,0.6332453825857519
21629,SQUARE FLOOR CUSHION VINTAGE RED,1690.8999999999999,158,91,25,11.56120879120879,2053.0,3768.0,1715.0,10.701898734177215,1.0,7.95,1.0,0.6329113924050633
22607,WOODEN ROUNDERS GARDEN SET,22906.54,2533,744,419,10.02461847389558,168.0,1055.0,887.0,9.043245163837348,16.0,133.55,8.0,0.6316620607974733
23311,VINTAGE CHRISTMAS STOCKING,6488.2,2390,344,246,2.9656772334293944,725.0,1111.0,386.0,2.7147280334728032,15.0,38.25,4.0,0.6276150627615062
21577,SAVE THE PLANET COTTON TOTE BAG,5716.5199999999995,2556,464,241,2.713261802575107,820.0,1043.0,223.0,2.2365101721439746,16.0,36.0,5.0,0.6259780907668232
21620,SET OF 4 ROSE BOTANICAL CANDLES,1729.61,960,184,113,2.2531550802139035,2028.0,2124.0,96.0,1.8016770833333333,6.0,22.5,1.0,0.625
72756,FAIRY CAKE CANDLES,5459.48,4012,129,114,1.46953488372093,855.0,683.0,-172.0,1.3607876370887337,25.0,37.25,2.0,0.6231306081754736
22244,3 HOOK HANGER MAGIC GARDEN,5122.759999999999,2732,223,89,2.7399999999999998,915.0,989.0,74.0,1.8750951683748167,17.0,33.15,9.0,0.6222547584187409
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1775.5100000000002,2091,243,142,0.9144,1996.0,1262.0,-734.0,0.8491200382592062,13.0,10.79,7.0,0.6217120994739359
35953,FOLKART STAR CHRISTMAS DECORATIONS,2007.22,3868,155,98,0.7825316455696203,1862.0,712.0,-1150.0,0.5189296794208893,24.0,30.0,1.0,0.6204756980351602
21330,WOODLAND ANIMAL WRITING SET,2454.0699999999997,1452,201,101,2.2783251231527095,1632.0,1666.0,34.0,1.6901308539944901,9.0,14.85,1.0,0.6198347107438017
84797B,BLUE SAVANNAH PICNIC HAMPER FOR 4,1845.2,323,33,22,10.58848484848485,1962.0,3171.0,1209.0,5.712693498452013,2.0,33.9,1.0,0.6191950464396285
85152,HAND OVER THE CHOCOLATE SIGN,31483.7,16373,1460,486,2.30101902173913,89.0,106.0,17.0,1.9229035607402432,101.0,191.51000000000002,8.0,0.6168692359372137
21246,RED RETROSPOT BIG BOWL,1534.78,326,108,40,4.595185185185185,2166.0,3153.0,987.0,4.7079141104294475,2.0,9.9,2.0,0.6134969325153374
23034,DRAWER KNOB CERAMIC BLACK,1448.6699999999998,979,88,57,1.6273333333333335,2240.0,2101.0,-139.0,1.4797446373850867,6.0,8.7,1.0,0.6128702757916241
84030E,ENGLISH ROSE HOT WATER BOTTLE,9042.15,2122,485,254,4.866748466257669,533.0,1246.0,713.0,4.261145146088595,13.0,55.25,4.0,0.6126295947219604
23291,DOLLY GIRL CHILDRENS CUP,2059.03,1634,195,104,1.5237244897959183,1834.0,1535.0,-299.0,1.2601162790697675,10.0,12.5,3.0,0.6119951040391677
84946,ANTIQUE SILVER TEA GLASS ETCHED,29828.78,22032,1080,413,1.5512328767123287,98.0,61.0,-37.0,1.3538843500363107,134.0,153.82,23.0,0.6082062454611474
23229,VINTAGE DONKEY TAIL GAME,6550.17,1815,252,182,4.252261904761904,721.0,1415.0,694.0,3.608909090909091,11.0,40.89,5.0,0.6060606060606061
23297,SET 40 HEART SHAPE PETIT FOUR CASES,6792.23,4303,161,123,1.8389570552147239,688.0,646.0,-42.0,1.5784871020218452,26.0,42.9,4.0,0.6042296072507553
72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,4049.9900000000002,1990,287,123,2.432474226804124,1113.0,1321.0,208.0,2.0351708542713567,12.0,25.200000000000003,1.0,0.6030150753768844
22722,SET OF 6 SPICE TINS PANTRY DESIGN,24459.96,5972,835,394,4.675660377358491,150.0,446.0,296.0,4.095773610180844,36.0,141.70000000000002,13.0,0.6028131279303416
21126,SET OF 6 GIRLS CELEBRATION CANDLES,2349.22,2325,285,169,1.3368166089965396,1676.0,1157.0,-519.0,1.0104172043010753,14.0,17.5,2.0,0.6021505376344086
22917,HERB MARKER ROSEMARY,1386.65,1996,252,138,0.8575889328063241,2288.0,1318.0,-970.0,0.6947144288577155,12.0,7.800000000000001,1.0,0.6012024048096193
47567B,TEA TIME KITCHEN APRON,11683.27,2166,348,179,6.212670454545455,397.0,1223.0,826.0,5.393938134810711,13.0,76.05000000000001,8.0,0.6001846722068329
23353,6 GIFT TAGS VINTAGE CHRISTMAS,3510.05,4007,327,227,0.9988519637462235,1254.0,684.0,-570.0,0.8759795358123285,24.0,19.92,2.0,0.5989518342899924
20982,12 PENCILS TALL TUBE SKULLS,4243.8,4851,576,316,0.9613333333333334,1073.0,570.0,-503.0,0.8748299319727891,29.0,24.65,6.0,0.5978148835291692
22080,RIBBON REEL POLKADOTS,2843.86,1676,242,167,2.0024489795918368,1468.0,1502.0,34.0,1.6968138424821002,10.0,16.5,1.0,0.5966587112171837
22672,FRENCH BATHROOM SIGN BLUE METAL,4736.11,2850,370,227,1.946595744680851,974.0,939.0,-35.0,1.6617929824561402,17.0,28.049999999999997,4.0,0.5964912280701754
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2275.75,1512,141,104,2.3574825174825174,1706.0,1622.0,-84.0,1.5051256613756614,9.0,18.75,4.0,0.5952380952380952
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,4734.6,4042,278,180,1.301111111111111,975.0,679.0,-296.0,1.1713508164275113,24.0,30.0,3.0,0.5937654626422563
21923,RED/CREAM STRIPE FRINGE HAMMOCK,2662.64,337,119,80,8.58436974789916,1544.0,3129.0,1585.0,7.901008902077151,2.0,15.9,2.0,0.5934718100890208
22663,JUMBO BAG DOLLY GIRL DESIGN,11465.29,5764,688,268,2.4382778581765554,407.0,463.0,56.0,1.9891204024982652,34.0,66.3,3.0,0.5898681471200555
22805,BLUE DRAWER KNOB ACRYLIC EDWARDIAN,3008.82,2207,231,89,1.664025974025974,1419.0,1206.0,-213.0,1.363307657453557,13.0,16.25,2.0,0.5890348889895787
22674,FRENCH TOILET SIGN BLUE METAL,2956.33,2377,297,182,1.4519666666666666,1433.0,1123.0,-310.0,1.243723180479596,14.0,17.5,3.0,0.5889777029869584
21896,POTTING SHED TWINE,4944.04,2387,290,187,2.4898293515358363,945.0,1112.0,167.0,2.0712358609132804,14.0,28.65,5.0,0.5865102639296188
20747,PICCADILLY TEA SET,9224.92,683,108,48,15.723703703703702,524.0,2483.0,1959.0,13.506471449487554,4.0,55.4,3.0,0.5856515373352855
23266,SET OF 3 WOODEN STOCKING DECORATION,2743.82,2053,319,201,1.454005934718101,1508.0,1291.0,-217.0,1.3364929371651242,12.0,15.0,1.0,0.5845104724792985
20764,ABSTRACT CIRCLES SKETCHBOOK,2134.76,685,193,107,4.1788659793814436,1784.0,2478.0,694.0,3.11643795620438,4.0,15.0,1.0,0.583941605839416
21039,RED SPOTTY SHOPPING BAG,1798.04,686,116,80,2.9305172413793104,1985.0,2477.0,492.0,2.6210495626822157,4.0,10.2,2.0,0.5830903790087464
85176,SEWING SUSAN 21 NEEDLE SET,2293.0,2748,306,115,1.137843137254902,1695.0,981.0,-714.0,0.8344250363901019,16.0,13.18,4.0,0.5822416302765648
85132C,CHARLIE AND LOLA FIGURES TINS,5818.94,2062,302,144,4.964092409240924,808.0,1282.0,474.0,2.8219883608147427,12.0,79.4,6.0,0.5819592628516004
20675,BLUE POLKADOT BOWL,4611.89,3616,385,180,1.56426735218509,1005.0,763.0,-242.0,1.275412057522124,21.0,26.060000000000002,4.0,0.5807522123893806
23028,DRAWER KNOB CRACKLE GLAZE BLUE,2138.63,1207,134,87,1.9329629629629628,1780.0,1861.0,81.0,1.7718558409279206,7.0,11.55,3.0,0.579950289975145
21717,EASTER TIN BUCKET,4039.63,1554,176,122,2.927272727272727,1115.0,1591.0,476.0,2.5995045045045044,9.0,22.95,2.0,0.5791505791505791
21897,POTTING SHED CANDLE CITRONELLA,2641.36,866,106,86,3.107037037037037,1552.0,2237.0,685.0,3.0500692840646653,5.0,14.750000000000002,2.0,0.5773672055427251
21485,RED SPOT HEART HOT WATER BOTTLE,11670.66,2425,455,282,5.425271149674621,398.0,1098.0,700.0,4.812643298969072,14.0,69.30000000000001,3.0,0.5773195876288659
23077,DOUGHNUT LIP GLOSS,13695.77,10395,344,217,1.345436046511628,328.0,218.0,-110.0,1.3175343915343916,60.0,75.0,3.0,0.5772005772005772
22704,WRAP RED APPLES,3564.76,8678,295,207,0.41891525423728815,1238.0,273.0,-965.0,0.41078128601060154,50.0,21.0,2.0,0.5761696243374049
22600,CHRISTMAS RETROSPOT STAR WOOD,4209.9,4860,429,278,1.0088532110091741,1079.0,568.0,-511.0,0.8662345679012345,28.0,23.799999999999997,3.0,0.5761316872427984
23333,IVORY WICKER HEART MEDIUM,2695.45,2089,233,179,1.3329218106995884,1531.0,1264.0,-267.0,1.290306366682623,12.0,15.0,1.0,0.5744375299186213
21326,AGED GLASS SILVER T-LIGHT HOLDER,11593.86,17770,643,307,0.8101834862385321,400.0,88.0,-312.0,0.6524400675295442,102.0,66.3,11.0,0.5740011254924029
22381,TOY TIDY PINK POLKADOT,10090.01,4712,589,177,2.941208053691275,481.0,593.0,112.0,2.14134337860781,27.0,56.45,7.0,0.5730050933786078
21274,EMBOSSED HEART 3 DRAWER SHELF,2420.69,175,105,61,14.656037735849056,1642.0,3693.0,2051.0,13.832514285714286,1.0,12.75,1.0,0.5714285714285714
22295,HEART FILIGREE DOVE LARGE,13873.539999999999,8411,706,381,1.8310082872928175,319.0,288.0,-31.0,1.649451908215432,48.0,79.19999999999999,4.0,0.5706812507430745
21984,PACK OF 12 PINK PAISLEY TISSUES,7023.95,25351,432,256,0.4113439635535307,662.0,49.0,-613.0,0.2770679657607195,144.0,41.279999999999994,5.0,0.5680249299830381
22329,ROUND CONTAINER SET OF 5 RETROSPOT,8371.05,5123,607,259,2.0815901639344263,574.0,530.0,-44.0,1.6340132734725745,29.0,47.849999999999994,4.0,0.5660745656841694
22652,TRAVEL SEWING KIT,16794.05,9912,830,440,1.9016193853427896,246.0,230.0,-16.0,1.6943149717514123,56.0,92.39999999999999,11.0,0.5649717514124294
84990,60 GOLD AND SILVER FAIRY CAKE CASES,2062.19,4248,193,112,0.6447738693467336,1833.0,653.0,-1180.0,0.48544962335216574,24.0,13.2,1.0,0.5649717514124294
15044D,RED PAPER PARASOL,4559.650000000001,1596,227,105,3.438471615720524,1011.0,1563.0,552.0,2.8569235588972433,9.0,26.150000000000002,4.0,0.5639097744360901
21564,PINK HEART SHAPE LOVE BUCKET,4524.5,1951,294,134,3.22935593220339,1020.0,1337.0,317.0,2.3190671450538187,11.0,31.650000000000002,7.0,0.5638134290107637
21653,GLASS ETCHED T-LIGHT HOLDER LARGE,2565.67,1246,111,75,2.266086956521739,1586.0,1829.0,243.0,2.059125200642055,7.0,14.7,2.0,0.5617977528089888
21394,RED POLKADOT BEAKER,1698.8799999999999,3920,134,90,0.6504477611940298,2046.0,702.0,-1344.0,0.4333877551020408,22.0,8.58,4.0,0.5612244897959183
23412,HEART MIRROR ANTIQUE WHITE,2354.8,358,76,64,7.724415584415584,1672.0,3076.0,1404.0,6.5776536312849165,2.0,15.0,1.0,0.5586592178770949
22631,CIRCUS PARADE LUNCH BOX,12239.9,6274,663,270,2.4940118870728085,377.0,410.0,33.0,1.9508925725215174,35.0,68.25,7.0,0.5578578259483583
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,14411.13,11120,815,278,1.59683192261185,303.0,200.0,-103.0,1.2959649280575538,62.0,81.3,8.0,0.5575539568345323
22041,"RECORD FRAME 7"" SINGLE SIZE",18650.87,7540,555,101,3.5552499999999996,221.0,332.0,111.0,2.473590185676392,42.0,103.95,5.0,0.5570291777188329
22948,METAL DECORATION NAUGHTY CHILDREN,2164.69,2155,180,93,1.8312903225806452,1763.0,1230.0,-533.0,1.0044965197215778,12.0,10.2,2.0,0.5568445475638051
22074,6 RIBBONS SHIMMERING PINKS,2216.3399999999997,2156,287,127,1.5195876288659793,1740.0,1229.0,-511.0,1.0279870129870128,12.0,19.799999999999997,1.0,0.5565862708719851
22113,GREY HEART HOT WATER BOTTLE,22025.93,5759,996,488,4.199551656920078,174.0,464.0,290.0,3.8246101753776696,32.0,121.8,6.0,0.5556520229206459
21272,SALLE DE BAIN HOOK,3109.83,2348,339,167,1.6387209302325583,1380.0,1141.0,-239.0,1.3244591141396933,13.0,16.25,4.0,0.5536626916524702
23490,T-LIGHT HOLDER HANGING LOVE BIRD,2032.77,542,101,83,3.961287128712871,1845.0,2703.0,858.0,3.7504981549815497,3.0,11.25,1.0,0.5535055350553505
72803A,ROSE SCENT CANDLE JEWELLED DRAWER,1553.5,724,97,61,4.382680412371134,2153.0,2418.0,265.0,2.145718232044199,4.0,17.0,4.0,0.5524861878453038
21506,"FANCY FONT BIRTHDAY CARD,",4534.49,10878,665,310,0.4894152923538231,1018.0,206.0,-812.0,0.41684960470674753,60.0,25.2,4.0,0.5515719801434087
20719,WOODLAND CHARLOTTE BAG,27598.42,24482,1576,365,1.1504794952681388,118.0,55.0,-63.0,1.1272943386978187,135.0,106.82,17.0,0.5514255371293195
22433,WATERING CAN GREEN DINOSAUR,5080.98,2724,417,207,2.2687142857142857,922.0,991.0,69.0,1.8652643171806165,15.0,29.25,4.0,0.5506607929515419
23209,LUNCH BAG VINTAGE DOILY,10797.0,6548,601,319,1.8969934640522876,440.0,386.0,-54.0,1.6489004276114845,36.0,59.2,7.0,0.5497861942577886
23051,RECYCLED ACAPULCO MAT BLUE,3223.49,365,162,95,9.636790123456791,1337.0,3061.0,1724.0,8.831479452054793,2.0,16.5,2.0,0.547945205479452
22352,LUNCH BOX WITH CUTLERY RETROSPOT,14348.82,5679,887,316,3.190011248593926,305.0,471.0,166.0,2.5266455361859483,31.0,78.6,13.0,0.5458707518929389
22460,EMBOSSED GLASS TEALIGHT HOLDER,6283.87,4771,376,206,1.5209523809523808,753.0,580.0,-173.0,1.3170970446447285,26.0,32.120000000000005,9.0,0.544959128065395
21165,BEWARE OF THE CAT METAL SIGN,15167.38,9360,966,321,2.123363821138211,285.0,254.0,-31.0,1.6204465811965811,51.0,82.59,6.0,0.5448717948717948
23296,SET OF 6 TEA TIME BAKING CASES,5985.55,4979,378,243,1.524240837696335,786.0,553.0,-233.0,1.202159068085961,27.0,33.75,6.0,0.5422775657762603
22996,TRAVEL CARD WALLET VINTAGE TICKET,2094.93,4801,408,155,0.5296385542168675,1806.0,576.0,-1230.0,0.4363528431576755,26.0,10.92,4.0,0.5415538429493856
84968D,SET OF 16 VINTAGE RED CUTLERY,2043.95,185,68,38,12.676764705882352,1839.0,3648.0,1809.0,11.048378378378379,1.0,12.75,1.0,0.5405405405405406
22121,NOEL WOODEN BLOCK LETTERS,9167.61,1482,439,303,6.627573033707865,528.0,1643.0,1115.0,6.185971659919029,8.0,47.6,3.0,0.5398110661268556
48138,DOORMAT UNION FLAG,42239.5,6303,992,467,8.469145728643216,54.0,406.0,352.0,6.701491353323814,34.0,244.95999999999998,10.0,0.5394256703157227
22497,SET OF 2 TINS VINTAGE BATHROOM,4239.07,929,279,160,5.253928571428571,1074.0,2166.0,1092.0,4.563046286329386,5.0,21.25,2.0,0.5382131324004306
85017B,ENVELOPE 50 BLOSSOM IMAGES,1390.3899999999999,2231,317,98,0.7516981132075471,2284.0,1195.0,-1089.0,0.6232138054683998,12.0,10.2,1.0,0.5378753922008068
22993,SET OF 4 PANTRY JELLY MOULDS,16478.48,12649,1073,431,1.497788990825688,249.0,171.0,-78.0,1.302749624476243,68.0,85.0,9.0,0.5375919044983793
85231B,CINAMMON SET OF 9 T-LIGHTS,1877.84,2054,384,181,1.0465809768637533,1945.0,1289.0,-656.0,0.9142356377799415,11.0,9.35,1.0,0.5355404089581305
23145,ZINC T-LIGHT HOLDER STAR LARGE,1956.68,2060,167,126,1.0807142857142857,1895.0,1285.0,-610.0,0.9498446601941748,11.0,10.45,2.0,0.5339805825242718
22431,WATERING CAN BLUE ELEPHANT,6771.5199999999995,3375,627,269,2.3333650793650795,692.0,823.0,131.0,2.0063762962962963,18.0,35.099999999999994,5.0,0.5333333333333333
22046,TEA PARTY WRAPPING PAPER,2613.5,6375,208,147,0.41846153846153844,1565.0,393.0,-1172.0,0.4099607843137255,34.0,14.28,2.0,0.5333333333333333
22417,PACK OF 60 SPACEBOY CAKE CASES,11159.9,21451,1103,521,0.7101066666666667,420.0,64.0,-356.0,0.5202508041583143,114.0,62.699999999999996,5.0,0.5314437555358724
15039,SANDALWOOD FAN,4345.62,5101,306,127,1.1448376623376624,1055.0,535.0,-520.0,0.8519153107233876,27.0,22.95,4.0,0.5293079788276809
84795D,SEASIDE STRIPE HAMMOCK,1538.79,189,83,53,8.78421686746988,2165.0,3640.0,1475.0,8.141746031746031,1.0,6.95,1.0,0.5291005291005291
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,7875.33,946,313,168,8.88564263322884,602.0,2142.0,1540.0,8.324873150105708,5.0,42.5,4.0,0.5285412262156448
22862,LOVE HEART NAPKIN BOX,3373.22,758,221,143,4.877876106194691,1292.0,2363.0,1071.0,4.450158311345646,4.0,17.0,2.0,0.5277044854881267
21066,VINTAGE RED MUG,1494.67,2284,131,81,1.2776335877862597,2192.0,1175.0,-1017.0,0.6544089316987741,12.0,15.0,1.0,0.5253940455341506
21054,NURSE'S BAG SOFT TOY,3538.0,382,182,119,9.614863387978142,1247.0,3017.0,1770.0,9.261780104712042,2.0,17.9,1.0,0.5235602094240838
10133,COLOURING PENCILS BROWN TUBE,2373.2599999999998,3837,289,153,0.7457093425605537,1660.0,717.0,-943.0,0.6185196768308574,20.0,12.7,2.0,0.5212405525149857
22065,CHRISTMAS PUDDING TRINKET POT,6273.84,8653,458,249,1.4177330508474575,754.0,277.0,-477.0,0.7250479602450017,45.0,54.769999999999996,15.0,0.5200508494163874
84507B,STRIPES DESIGN MONKEY DOLL,1764.03,1349,115,52,2.9207758620689654,1999.0,1743.0,-256.0,1.30765752409192,7.0,11.049999999999999,4.0,0.5189028910303929
22854,CREAM SWEETHEART EGG HOLDER,5624.5,1160,244,169,5.4540650406504065,829.0,1898.0,1069.0,4.848706896551724,6.0,29.700000000000003,6.0,0.5172413793103449
15044C,PURPLE PAPER PARASOL,3027.26,967,231,100,3.820387931034483,1411.0,2119.0,708.0,3.130568769389866,5.0,13.95,4.0,0.5170630816959669
22440,BALLOON WATER BOMB PACK OF 35,3399.41,8523,292,187,0.4507333333333333,1284.0,282.0,-1002.0,0.3988513434236771,44.0,18.48,4.0,0.5162501466619734
22432,WATERING CAN PINK BUNNY,6636.82,3489,515,261,2.2601353965183755,713.0,792.0,79.0,1.902212668386357,18.0,35.1,4.0,0.5159071367153912
21239,PINK SPOTTY CUP,3145.4900000000002,3684,369,163,0.9951612903225806,1371.0,753.0,-618.0,0.8538246471226928,19.0,16.02,5.0,0.5157437567861021
22753,SMALL YELLOW BABUSHKA NOTEBOOK,1915.2099999999998,2332,404,205,0.9516585365853659,1914.0,1150.0,-764.0,0.8212735849056603,12.0,10.2,1.0,0.5145797598627788
84836,ZINC METAL HEART DECORATION,24289.33,19847,1408,662,1.3774425087108013,153.0,73.0,-80.0,1.2238287902453773,102.0,127.5,9.0,0.5139315765606892
21754,HOME BUILDING BLOCK WORD,46516.99,7595,2066,682,6.587843794920939,40.0,329.0,289.0,6.124685977616853,39.0,231.65,20.0,0.5134957208689928
20674,GREEN SPOTTY BOWL,1963.44,1564,214,119,1.4592056074766355,1887.0,1584.0,-303.0,1.2553964194373401,8.0,10.0,1.0,0.5115089514066496
21955,DOORMAT UNION JACK GUNS AND ROSES,14236.9,2349,401,201,8.678539603960397,308.0,1140.0,832.0,6.060834397616007,12.0,83.4,2.0,0.5108556832694764
21206,STRAWBERRY HONEYCOMB GARLAND,3067.8999999999996,2155,238,117,1.8592916666666666,1399.0,1230.0,-169.0,1.4236194895591645,11.0,18.15,4.0,0.5104408352668214
21933,PINK VINTAGE PAISLEY PICNIC BAG,9087.63,4116,625,294,2.4375316455696203,531.0,672.0,141.0,2.2078790087463553,21.0,58.050000000000004,7.0,0.5102040816326531
84659A,WHITE TRAVEL ALARM CLOCK,1469.51,588,224,55,2.5639555555555553,2214.0,2620.0,406.0,2.4991666666666665,3.0,7.6499999999999995,3.0,0.5102040816326531
22934,BAKING MOULD EASTER EGG WHITE CHOC,1707.47,589,78,65,3.2253846153846157,2041.0,2618.0,577.0,2.89893039049236,3.0,8.850000000000001,1.0,0.5093378607809848
21153,RED SPOTTY TABLECLOTH,4294.6900000000005,393,139,91,11.799856115107914,1063.0,2992.0,1929.0,10.927964376590332,2.0,21.3,2.0,0.5089058524173028
20983,12 PENCILS TALL TUBE RED SPOTTY,2074.06,2358,258,156,0.9929457364341086,1820.0,1135.0,-685.0,0.8795843935538592,12.0,10.2,1.0,0.5089058524173028
21111,"SWISS ROLL TOWEL, CHOCOLATE SPOTS",3187.1600000000003,1379,214,109,3.501898148148148,1350.0,1725.0,375.0,2.3112110224800584,7.0,20.650000000000002,2.0,0.5076142131979695
22466,FAIRY TALE COTTAGE NIGHTLIGHT,7877.839999999999,4336,279,146,2.2937722419928823,601.0,641.0,40.0,1.8168450184501843,22.0,42.9,5.0,0.507380073800738
22712,CARD DOLLY GIRL,3002.42,7295,508,209,0.5518664047151277,1421.0,341.0,-1080.0,0.4115723098012337,37.0,15.54,4.0,0.5071967100753941
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,5768.830000000001,2761,408,228,2.513543689320388,813.0,977.0,164.0,2.0893987685621154,14.0,29.4,7.0,0.5070626584570808
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,3141.11,2368,226,95,1.5384782608695653,1373.0,1127.0,-246.0,1.3264822635135136,12.0,15.0,1.0,0.5067567567567568
84508A,CAMOFLAGE DESIGN TEDDY,3368.92,1586,44,31,2.541555555555555,1294.0,1575.0,281.0,2.124161412358134,8.0,16.8,1.0,0.5044136191677175
22505,MEMO BOARD COTTAGE DESIGN,18034.63,3773,744,397,5.474500665778962,227.0,728.0,501.0,4.779917837264776,19.0,94.05,12.0,0.5035780545984627
21058,PARTY INVITES WOODLAND,2055.5899999999997,2396,275,148,0.9954838709677419,1836.0,1109.0,-727.0,0.8579257095158597,12.0,10.2,1.0,0.5008347245409015
46000M,POLYESTER FILLER PAD 45X45CM,3901.3500000000004,4205,365,206,1.4991803278688527,1147.0,662.0,-485.0,0.9277883472057076,21.0,32.55,2.0,0.4994054696789536
21211,SET OF 72 SKULL PAPER DOILIES,3365.64,2405,237,139,1.6702521008403362,1297.0,1102.0,-195.0,1.3994345114345115,12.0,17.4,1.0,0.498960498960499
82484,WOOD BLACK BOARD ANT WHITE FINISH,56745.73,9831,1176,451,7.810832625318607,25.0,235.0,210.0,5.772121859424271,49.0,325.0,24.0,0.49842335469433424
23232,WRAP VINTAGE LEAF DESIGN,2109.42,5251,134,118,0.4173333333333333,1800.0,514.0,-1286.0,0.4017177680441821,26.0,10.92,2.0,0.4951437821367358
22137,BATHROOM SET LOVE HEART DESIGN,1508.28,606,43,24,3.616046511627907,2183.0,2591.0,408.0,2.488910891089109,3.0,8.850000000000001,2.0,0.49504950495049505
22336,DOVE DECORATION PAINTED ZINC,2234.96,4661,214,136,0.7334684684684685,1729.0,596.0,-1133.0,0.4795022527354645,23.0,14.95,1.0,0.4934563398412358
