StockCode,DescriptionClean,Revenue,UnitsSold,Orders,Customers,AvgUnitPrice,RevenuePerUnit,ReturnedUnits,ReturnValue,ReturnRate
90176D,DIAMANTE NECKLACE PURPLE,82.81,11,7,6,7.5442857142857145,7.528181818181818,1.0,7.5,9.090909090909092
84030C,KNITTED RAINBOW HOT WATER BOTTLE,82.78,21,6,4,4.421666666666667,3.941904761904762,8.0,30.0,38.095238095238095
90002B,FLOWER BURST SILVER RING ROSE,82.74,22,11,7,3.771818181818182,3.7609090909090908,0.0,0.0,0.0
90177E,DROP DIAMANTE EARRINGS GREEN,82.71000000000001,28,22,3,2.9545454545454546,2.953928571428572,6.0,17.700000000000003,21.428571428571427
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,82.64,11,8,5,7.5175,7.512727272727273,0.0,0.0,0.0
90130A,WHITE STONE/CRYSTAL EARRINGS,82.51,28,16,6,2.944375,2.9467857142857143,0.0,0.0,0.0
90069,RUBY GLASS CLUSTER NECKLACE,82.5,11,5,5,7.5,7.5,0.0,0.0,0.0
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,82.44,108,3,2,1.2266666666666666,0.7633333333333333,0.0,0.0,0.0
84907,PINK/YELLOW PATCH CUSHION COVER,82.34,8,5,3,11.878,10.2925,2.0,15.3,25.0
90183B,AMETHYST DROP EARRINGS W LONG BEADS,81.92999999999999,28,24,0,2.9304166666666664,2.9260714285714284,0.0,0.0,0.0
22579,WOODEN TREE CHRISTMAS SCANDISPOT,81.6,96,3,3,0.85,0.85,0.0,0.0,0.0
22566,"FELTCRAFT HAIRBAND S/2, PINK/PURPLE",81.6,96,8,8,0.85,0.85,0.0,0.0,0.0
35610C,WHITE CHRISTMAS FLOCK DROPLET,81.56,94,8,6,1.46875,0.8676595744680852,0.0,0.0,0.0
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,81.12,48,15,14,1.69,1.6900000000000002,0.0,0.0,0.0
16201B,PASTEL BLUE PHOTO ALBUM,81.1,34,5,2,2.838,2.385294117647059,0.0,0.0,0.0
90121B,VINTAGE ROSE BEAD BRACELET BLUE,80.75,19,9,8,4.25,4.25,3.0,12.75,15.789473684210526
22530,MAGIC SLATE DOLLY GIRL,80.64,192,4,4,0.42,0.42,0.0,0.0,0.0
22531,MAGIC SLATE CIRCUS PARADE,80.64,192,4,4,0.42,0.42,0.0,0.0,0.0
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,80.62,72,10,9,1.3472727272727274,1.1197222222222223,0.0,0.0,0.0
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,80.60000000000001,124,1,1,0.65,0.65,0.0,0.0,0.0
22346,PARTY PIZZA DISH GREEN RETROSPOT,80.50999999999999,89,19,12,1.063157894736842,0.9046067415730336,0.0,0.0,0.0
DCGS0069,OOH LA LA DOGS COLLAR,80.31,5,5,0,16.062,16.062,0.0,0.0,0.0
84415B,BLUE FLOCK CUSHION COVER,80.0,24,7,3,3.392857142857143,3.3333333333333335,0.0,0.0,0.0
35265,COLOURFUL FLOWER FRUIT BOWL,80.0,21,16,14,3.453125,3.8095238095238093,0.0,0.0,0.0
23370,SET 36 COLOUR PENCILS DOILEY,80.0,64,3,3,1.25,1.25,0.0,0.0,0.0
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,79.87,48,27,5,1.6688888888888886,1.6639583333333334,6.0,9.9,12.5
90206A,GOLD DIAMANTE STAR BROOCH,79.6,16,12,5,4.983333333333333,4.975,0.0,0.0,0.0
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,79.57,44,17,6,2.2058823529411766,1.8084090909090909,0.0,0.0,0.0
84795E,RIO PINK STRIPE HAMMOCK,79.5,10,5,3,7.95,7.95,0.0,0.0,0.0
22649,STRAWBERRY CAKE TEAPOT,79.2,16,4,4,4.95,4.95,0.0,0.0,0.0
84548,CROCHET BEAR RED/BLUE KEYRING,79.19999999999999,48,13,11,1.65,1.6499999999999997,0.0,0.0,0.0
90038B,GLASS AND PAINTED BEADS BRACELET OL,79.19,21,13,2,3.7838461538461536,3.770952380952381,0.0,0.0,0.0
90064A,WHITE VINTAGE CRYSTAL EARRINGS,79.14,20,12,4,4.054166666666667,3.957,0.0,0.0,0.0
90039B,FIRE POLISHED GLASS BRACELET MONTAN,78.99,21,11,3,3.771818181818182,3.761428571428571,0.0,0.0,0.0
90064B,BLACK VINTAGE CRYSTAL EARRINGS,78.75,21,12,8,3.75,3.75,1.0,3.75,4.761904761904762
22344,PARTY PIZZA DISH PINK WHITE SPOT,78.72999999999999,75,19,10,1.1973684210526316,1.0497333333333332,0.0,0.0,0.0
35931,PINK STAR CHRISTMAS DECORATION,78.11999999999999,156,15,14,0.48466666666666663,0.5007692307692307,0.0,0.0,0.0
84455,SET OF 3 RABBIT CARROTS EASTER,77.96,85,20,15,1.014,0.9171764705882353,0.0,0.0,0.0
90214H,"LETTER ""H"" BLING KEY RING",77.71,83,53,14,0.9809433962264151,0.9362650602409638,0.0,0.0,0.0
23497,CLASSIC CROME BICYCLE BELL,77.4,60,2,2,1.35,1.29,0.0,0.0,0.0
21450,DISTRESSED CANDLE STICK WHITE,77.35,13,3,3,5.95,5.949999999999999,10.0,59.5,76.92307692307693
90176C,DIAMANTE NECKLACE,77.0,10,6,4,7.833333333333333,7.7,2.0,15.0,20.0
21595,DAD'S CAB ELECTRONIC METER,76.95,9,9,0,8.55,8.55,0.0,0.0,0.0
84251C,"GREETING CARD, TWO SISTERS.",76.67999999999999,247,53,13,0.43830188679245285,0.3104453441295546,0.0,0.0,0.0
85014b,RED/WHITE DOTS RUFFLED UMBRELLA,76.60000000000001,6,5,0,12.776,12.766666666666667,0.0,0.0,0.0
84425A,WHITE GLASS TV TRIPLE FRAME,76.6,18,9,8,4.2555555555555555,4.2555555555555555,0.0,0.0,0.0
90100,NECKLACE+BRACELET SET PINK DAISY,76.5,30,12,7,2.55,2.55,0.0,0.0,0.0
90214N,"LETTER ""N"" BLING KEY RING",76.39999999999999,78,43,11,1.048181818181818,0.9794871794871793,0.0,0.0,0.0
90020,FILIGREE DIAMANTE CHAIN,76.23,6,4,2,12.682500000000001,12.705,0.0,0.0,0.0
90176A,CLASSIC DIAMANTE NECKLACE JET,75.88,10,7,3,7.581428571428572,7.587999999999999,1.0,7.5,10.0
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",75.88,168,7,7,1.1171428571428572,0.45166666666666666,0.0,0.0,0.0
22416,SET OF 36 SPACEBOY PAPER DOILIES,75.42,51,8,7,1.63375,1.4788235294117646,6.0,8.7,11.76470588235294
62043B,BLUE CHECK BAG W HANDLE 34X20CM,75.16,54,10,8,1.2399999999999998,1.391851851851852,1.0,0.83,1.8518518518518516
16161E,WRAP BOUDOIR,75.0,750,9,8,0.1,0.1,0.0,0.0,0.0
23061,VINTAGE ENGRAVED HEART,75.0,60,4,4,1.25,1.25,0.0,0.0,0.0
37399,"ASS RETROSPOOF MUGS,SPORTS",75.0,143,6,6,0.9733333333333333,0.5244755244755245,0.0,0.0,0.0
72802a,ROSE SCENT CANDLE IN JEWELLED BOX,74.97,9,4,0,8.379999999999999,8.33,0.0,0.0,0.0
84968d,SET OF 16 VINTAGE RED CUTLERY,74.88,3,3,0,24.959999999999997,24.959999999999997,0.0,0.0,0.0
72807a,SET/3 ROSE CANDLE IN JEWELLED BOX,74.78999999999999,9,6,0,8.319999999999999,8.309999999999999,0.0,0.0,0.0
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,74.75,5,4,4,14.95,14.95,0.0,0.0,0.0
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,74.7,18,5,5,4.15,4.15,0.0,0.0,0.0
23068,ALUMINIUM HEART,74.7,30,6,6,2.49,2.49,0.0,0.0,0.0
21267,VINTAGE PINK TINSEL REEL,74.6,24,10,3,3.4200000000000004,3.108333333333333,0.0,0.0,0.0
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,74.38,13,7,2,8.097142857142858,5.7215384615384615,0.0,0.0,0.0
84919,L BLUE C/COVER W PINK/YELLOW FLOWER,74.31,8,4,2,11.6275,9.28875,0.0,0.0,0.0
84593,CROCHET ROSE DES CLOTHES HANGER,73.75,25,7,7,2.95,2.95,0.0,0.0,0.0
15030,FAN BLACK FRAME,73.66,254,26,23,0.29,0.29,0.0,0.0,0.0
90130C,GREEN STONE/CRYSTAL EARRINGS,73.62,25,24,2,2.9441666666666664,2.9448000000000003,0.0,0.0,0.0
79331,PINK FLOCK GLASS CANDLEHOLDER,73.6,60,9,8,1.3677777777777775,1.2266666666666666,0.0,0.0,0.0
84447,6 RABBIT CHAIN EASTER,72.42,69,19,7,1.361578947368421,1.0495652173913044,0.0,0.0,0.0
90214B,"LETTER ""B"" BLING KEY RING",72.33,75,40,13,1.0195,0.9643999999999999,0.0,0.0,0.0
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,72.25,17,5,5,4.25,4.25,0.0,0.0,0.0
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,72.18,23,16,6,3.18875,3.138260869565218,0.0,0.0,0.0
84746,PINK EASTER HENS+FLOWER,72.06,23,16,6,3.105,3.13304347826087,0.0,0.0,0.0
90031,BILI NUT AND WOOD NECKLACE,71.9,52,9,5,3.2111111111111112,1.3826923076923079,0.0,0.0,0.0
90038C,GLASS AND BEADS BRACELET IVORY,71.46000000000001,19,9,3,3.7733333333333334,3.7610526315789476,0.0,0.0,0.0
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,71.44,188,17,16,0.38,0.38,0.0,0.0,0.0
90060D,FIRE POLISHED GLASS NECKL BRONZE,71.4,12,8,6,5.95,5.95,0.0,0.0,0.0
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,71.4,34,6,6,2.1,2.1,0.0,0.0,0.0
84925C,FAIRY CAKES WALL THERMOMETER,71.39999999999999,28,10,10,2.55,2.55,0.0,0.0,0.0
37509,NEW ENGLAND MUG W GIFT BOX,71.39999999999999,28,14,14,2.55,2.55,1.0,2.55,3.571428571428571
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,71.27,38,8,6,1.8175,1.8755263157894735,1.0,1.45,2.631578947368421
84415A,PINK FLOCK SUEDE CUSHION COVER,71.25,27,6,3,2.9166666666666665,2.638888888888889,0.0,0.0,0.0
90037B,TINY CRYSTAL BRACELET GREEN,71.17,28,10,5,2.527,2.5417857142857145,0.0,0.0,0.0
23413,DECROTIVEVINTAGE COFFEE GRINDER BOX,71.08,12,6,4,6.896666666666666,5.923333333333333,0.0,0.0,0.0
90179A,AMBER FINE BEAD NECKLACE W TASSEL,71.0,12,9,5,5.905555555555556,5.916666666666667,0.0,0.0,0.0
84803B,WHITE ALLIUM ARTIFICIAL FLOWER,70.98,42,11,10,1.69,1.6900000000000002,9.0,15.21,21.428571428571427
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,70.98,169,10,8,0.42000000000000004,0.42000000000000004,14.0,5.88,8.284023668639055
84905,PINK BUTTERFLY C/COVER,70.82,10,6,3,7.596666666666667,7.081999999999999,0.0,0.0,0.0
84086B,YELLOW/BLUE RETRO RADIO,70.80000000000001,24,12,7,2.95,2.9500000000000006,1.0,2.95,4.166666666666666
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,70.6,21,15,2,3.366,3.3619047619047615,0.0,0.0,0.0
20958,PORCELAIN HANGING BELL LARGE,70.5,38,10,9,1.92,1.855263157894737,0.0,0.0,0.0
90202B,WHITE ENAMEL FLOWER HAIR TIE,70.49,24,16,3,2.936875,2.9370833333333333,6.0,17.700000000000003,25.0
90050,CRACKED GLAZE NECKLACE IVORY,70.16,10,6,2,7.06,7.016,2.0,13.9,20.0
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,69.66,45,15,12,1.744,1.5479999999999998,2.0,2.9,4.444444444444445
90131,PINK/AMETHYST/GOLD NECKLACE,69.62,10,5,4,6.974000000000001,6.962000000000001,0.0,0.0,0.0
gift_0001_80,DOTCOMGIFTSHOP GIFT VOUCHER £80.00,69.56,1,1,0,69.56,69.56,1.0,69.56,100.0
84918,CREAM C/COVER W YELLOW/GREEN FLOWER,69.5,10,3,3,6.95,6.95,0.0,0.0,0.0
81952V,ROUND PURPLE CLOCK WITH SUCKER,69.35,365,24,22,0.19,0.18999999999999997,0.0,0.0,0.0
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,69.18,175,14,14,0.41600000000000004,0.39531428571428573,0.0,0.0,0.0
35916B,BLUE FELT HANGING HEART W FLOWER,69.1,57,16,4,1.458125,1.212280701754386,0.0,0.0,0.0
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,68.17999999999999,41,23,6,1.671304347826087,1.6629268292682926,6.0,9.9,14.634146341463413
71215,METAL BASE FOR CANDLES,68.1,177,12,10,0.4091666666666667,0.3847457627118644,0.0,0.0,0.0
47420,ASSORTED COLOUR SUCTION CUP HOOK,68.02,358,31,23,0.19,0.19,0.0,0.0,0.0
84857A,SILVER MONTE CARLO HANDBAG,68.0,8,3,2,8.5,8.5,0.0,0.0,0.0
DCGS0004,HAYNES CAMPER SHOULDER BAG,67.94,4,4,0,16.985,16.985,0.0,0.0,0.0
90140,PINK SWEETIE NECKLACE,67.9,9,7,2,7.557142857142857,7.544444444444445,0.0,0.0,0.0
90026B,GLASS BEAD HOOP NECKLACE MONTANA,67.82,8,7,4,8.474285714285715,8.4775,0.0,0.0,0.0
90026C,GLASS BEAD HOOP NECKLACE GREEN,67.82,8,6,5,8.47,8.4775,0.0,0.0,0.0
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,67.8,57,11,8,1.8027272727272725,1.1894736842105262,96.0,201.6,168.42105263157893
84596e,SMALL LICORICE DES PINK BOWL,67.77,27,17,0,2.51,2.51,0.0,0.0,0.0
90002E,FLOWER BURST SILVER RING GREEN,67.77,18,11,7,3.774545454545455,3.7649999999999997,3.0,11.25,16.666666666666664
84864A,PINK PAISLEY PHOTO ALBUM,67.71000000000001,7,4,3,8.455,9.672857142857143,0.0,0.0,0.0
90078,PINK/WHITE GLASS DEMI CHOKER,67.64,9,5,4,7.5280000000000005,7.515555555555555,0.0,0.0,0.0
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,67.61,8,6,2,8.436666666666667,8.45125,0.0,0.0,0.0
84926B,SCOTTS ROSES TILE COASTER,67.5,54,10,8,1.25,1.25,0.0,0.0,0.0
47341B,BLUE TABLE RUN FLOWER,67.5,48,14,13,1.7857142857142858,1.40625,0.0,0.0,0.0
47504J,ENGLISH ROSE SET/3 GARDEN TOOLS,67.25,5,4,2,14.825,13.45,4.0,31.8,80.0
90214P,"LETTER ""P"" BLING KEY RING",66.59,77,33,13,1.0396969696969698,0.8648051948051948,6.0,7.5,7.792207792207792
35819P,"ACRYLIC HANGING JEWEL,PINK",66.55,95,7,7,0.5042857142857143,0.7005263157894737,0.0,0.0,0.0
90037A,TINY CRYSTAL BRACELET RED,66.31,26,12,4,2.5508333333333333,2.5503846153846155,0.0,0.0,0.0
40002,WHITE BAMBOO RIBS LAMPSHADE,66.3,78,1,1,0.85,0.85,6.0,5.1,7.6923076923076925
90037C,TINY CRYSTAL BRACELET BLUE,66.08,26,13,4,2.5330769230769232,2.5415384615384613,0.0,0.0,0.0
85072,OCCASIONS GIFT CARD ASSORTMENT,66.0,120,1,1,0.55,0.55,0.0,0.0,0.0
79329,PINK FLOCK GLASS CANDLEHOLDER,65.94,100,7,7,1.2871428571428571,0.6594,0.0,0.0,0.0
84340,LARGE FIBRE OPTIC CHRISTMAS TREE,65.76,21,11,5,4.346363636363637,3.1314285714285717,0.0,0.0,0.0
79406,FROSTED WHITE BASE,65.62,259,21,14,0.3961904761904762,0.2533590733590734,0.0,0.0,0.0
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,65.31,11,9,5,5.934444444444445,5.9372727272727275,0.0,0.0,0.0
72812,LARGE ZINC/GLASS CANDLEHOLDER,65.23,27,9,5,2.8133333333333335,2.4159259259259263,0.0,0.0,0.0
47016,LIGHT DECORATION BATTERY OPERATED,65.10000000000001,31,5,4,2.1,2.1,0.0,0.0,0.0
84705A,ENGLISH ROSE PHOTO FRAME,65.10000000000001,14,7,5,4.65,4.65,0.0,0.0,0.0
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,64.94,13,9,2,5.015555555555555,4.995384615384615,0.0,0.0,0.0
23235,BISCUIT TIN VINTAGE LEAF,64.56,24,3,3,2.7566666666666664,2.69,0.0,0.0,0.0
90046,WHITE WITH METAL BAG CHARM,64.35,13,7,6,4.95,4.949999999999999,2.0,9.9,15.384615384615385
84551,CROCHET DOG KEYRING,64.35,39,8,6,1.65,1.65,0.0,0.0,0.0
90074,BLACK DIAMOND CLUSTER NECKLACE,64.09,7,6,4,9.19,9.155714285714286,0.0,0.0,0.0
79534,MULTICOLOUR GLASS PLATE,63.800000000000004,116,16,14,0.55,0.55,0.0,0.0,0.0
23253,16 PC CUTLERY SET PANTRY DESIGN,63.8,4,1,1,15.95,15.95,0.0,0.0,0.0
84968B,SET OF 16 VINTAGE IVORY CUTLERY,63.75,5,5,4,12.75,12.75,0.0,0.0,0.0
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,63.75,15,10,10,4.25,4.25,0.0,0.0,0.0
85018B,S/6 PAPER BOXES BLOSSOM IMAGES,63.75,15,10,10,4.25,4.25,0.0,0.0,0.0
20791,BLUE TILED SET OF 3 DRAWERS,63.75,5,1,1,12.75,12.75,5.0,63.75,100.0
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,63.5,10,4,3,6.35,6.35,0.0,0.0,0.0
22845,"CAT FOOD CONTAINER , VINTAGE",63.49999999999999,10,3,3,6.349999999999999,6.35,0.0,0.0,0.0
90205A,LARGE MINT DIAMANTE HAIRSLIDE,63.46,38,22,6,1.674090909090909,1.67,0.0,0.0,0.0
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,63.28,26,13,5,2.696923076923077,2.433846153846154,0.0,0.0,0.0
22987,"WRAP , SUMMER ROSE DESIGN",63.0,150,6,6,0.42,0.42,0.0,0.0,0.0
72709,IVORY SCULPTED RND CANDLE,62.9,74,13,10,0.8499999999999999,0.85,0.0,0.0,0.0
84529B,BLUE KNITTED KID'S RUCKSACK,62.35,13,5,2,5.226,4.796153846153846,0.0,0.0,0.0
35607B,BLACK FEATHER CHRISTMAS DECORATION,62.3,312,17,15,0.2788235294117647,0.19967948717948716,0.0,0.0,0.0
47348A,FUSCHIA VOILE POINTY SHOE DEC,62.01,103,16,12,0.78,0.6020388349514563,0.0,0.0,0.0
84450B,PINK/YELLOW RABBIT SAT EASTER,61.92,88,29,4,0.7427586206896551,0.7036363636363636,0.0,0.0,0.0
17136A,BLUE STONES ON WIRE FOR CANDLE,61.78,743,34,28,0.10676470588235294,0.08314939434724092,0.0,0.0,0.0
20620,RED SPOTTY PASSPORT COVER,61.76,15,14,1,4.104285714285714,4.117333333333333,0.0,0.0,0.0
35817B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",61.3,143,3,2,2.6999999999999997,0.4286713286713287,0.0,0.0,0.0
16151A,FLOWERS HANDBAG BLUE AND ORANGE,61.25,49,3,3,1.25,1.25,0.0,0.0,0.0
35973,GERANIUM FOLKART HEART DECORATION,61.25,49,13,11,1.25,1.25,0.0,0.0,0.0
22578,WOODEN STAR CHRISTMAS SCANDISPOT,61.2,72,2,2,0.85,0.8500000000000001,0.0,0.0,0.0
23541,"WALL ART ,PUDDINGS",61.2,8,2,2,7.85,7.65,0.0,0.0,0.0
22565,FELTCRAFT HAIRBANDS PINK + WHITE,61.199999999999996,72,6,6,0.85,0.85,0.0,0.0,0.0
35910B,PINK FLOWERS RABBIT EASTER,61.07,29,8,6,2.515,2.1058620689655174,0.0,0.0,0.0
90214I,"LETTER ""I"" BLING KEY RING",61.0,62,27,10,1.0766666666666667,0.9838709677419355,6.0,7.5,9.67741935483871
22537,MAGIC SLATE DINOSAUR,60.480000000000004,144,3,3,0.42,0.42000000000000004,0.0,0.0,0.0
84984B,RED PEONY DES C/COVER,60.45,13,6,6,4.65,4.65,2.0,9.3,15.384615384615385
22953,BIRTHDAY BANNER TAPE,60.0,48,3,3,1.25,1.25,0.0,0.0,0.0
22409,TIN CAN BISCUITS DESIGN,60.0,48,4,4,1.25,1.25,0.0,0.0,0.0
84875A,PINK SQUARE COMPACT MIRROR,60.0,16,12,10,3.75,3.75,0.0,0.0,0.0
23629,SET 10 CARDS DRESSING UP 17077,59.760000000000005,24,10,0,2.49,2.49,0.0,0.0,0.0
90021,LASER CUT MULTI STRAND NECKLACE,59.75,5,4,4,11.95,11.95,0.0,0.0,0.0
90171,DAISY RING,59.65,47,27,2,1.2725925925925925,1.2691489361702126,0.0,0.0,0.0
gift_0001_70,DOTCOMGIFTSHOP GIFT VOUCHER £70.00,59.57,1,1,0,59.57,59.57,0.0,0.0,0.0
84582,PINK CROCHET CAT WITH SCARF,59.5,14,11,9,4.25,4.25,0.0,0.0,0.0
44241C,BLUE BUTTERFLY ON SPRING,59.5,70,8,7,0.85,0.85,0.0,0.0,0.0
35654,VINTAGE BEAD FILLED PINK CUSHION,59.400000000000006,12,5,4,4.95,4.95,0.0,0.0,0.0
23537,I LOVE LONDON WALL ART,59.400000000000006,12,2,2,4.95,4.95,0.0,0.0,0.0
23325,RUSTIC STRAWBERRY JAMPOT SMALL,59.39999999999999,36,3,3,1.6499999999999997,1.6499999999999997,0.0,0.0,0.0
22329,ROUND FOOD CONTAINER S/5 RETROSPOT,59.39999999999999,36,3,3,1.6499999999999997,1.6499999999999997,0.0,0.0,0.0
22973,CHILDRENS CIRCUS PARADE MUG,59.39999999999999,36,3,3,1.6499999999999997,1.6499999999999997,0.0,0.0,0.0
35001B,HAND OPEN SHAPE BLACK,59.330000000000005,17,6,5,3.49,3.49,2.0,5.9,11.76470588235294
90011B,BLACK CRYSTAL DROP EARRINGS,59.06,20,15,4,2.954,2.9530000000000003,0.0,0.0,0.0
35909A,RABBIT EASTER DECORATION,59.00000000000001,20,5,5,2.95,2.95,0.0,0.0,0.0
22903,CALENDAR FAMILY FAVORITES,59.0,20,4,4,2.95,2.95,0.0,0.0,0.0
85023C,PINK LARGE JEWELED PHOTOFRAME,58.65,23,11,10,2.55,2.55,1.0,2.55,4.3478260869565215
81985A,"ICON ALARM CLOCK,FUSCHIA PIN UP",58.65,23,7,7,2.55,2.55,0.0,0.0,0.0
90188,DROP EARRINGS W FLOWER & LEAF,58.5,23,20,3,2.5475,2.5434782608695654,0.0,0.0,0.0
84984A,GREEN PEONY DES C/COVER,58.370000000000005,11,5,4,6.093999999999999,5.306363636363637,2.0,9.3,18.181818181818183
84226,HEN HOUSE W FAMILY IN BARN & NEST,58.31,77,18,17,0.8383333333333334,0.7572727272727273,0.0,0.0,0.0
35816B,"ACRYLIC JEWEL ANGEL,BLUE",58.07,139,3,2,1.4000000000000001,0.41776978417266186,0.0,0.0,0.0
18094C,WHITE/BLUE RECT CERAMIC OIL BURNER,58.05,33,13,3,2.15,1.759090909090909,0.0,0.0,0.0
17129C,SKY BLUE COLOUR GLASS GEMS IN BAG,57.98,86,11,7,0.8309090909090909,0.6741860465116278,0.0,0.0,0.0
35821B,"JEWELLED DECORATION,BLUE",57.0,150,3,3,0.38000000000000006,0.38,0.0,0.0,0.0
72771B,BURG FLOCK GOLD CUP/CANDLE,56.9,117,8,6,1.2822222222222222,0.4863247863247863,0.0,0.0,0.0
90212C,PURPLE LAS VEGAS BRACELET ROUND,56.25,15,7,5,3.75,3.75,0.0,0.0,0.0
47344B,BLUE FLOWER DES PURSE,56.16,54,10,10,1.082,1.04,0.0,0.0,0.0
85023A,CRYSTAL LARGE JEWELLED PHOTO FRAME,56.1,22,10,9,2.55,2.5500000000000003,1.0,2.55,4.545454545454546
90033,IVORY SHELL HEART EARRINGS,55.88,22,18,2,2.535555555555556,2.54,0.0,0.0,0.0
85080,PADDED RED HEART DECORATION,55.76,113,22,19,0.5331818181818182,0.4934513274336283,0.0,0.0,0.0
90182C,BLACK 3 BEAD DROP EARRINGS,55.74,19,13,2,2.926153846153846,2.933684210526316,6.0,17.700000000000003,31.57894736842105
90177A,CLASSIC DIAMANTE EARRINGS JET,55.690000000000005,19,14,2,2.924285714285714,2.9310526315789476,6.0,17.700000000000003,31.57894736842105
90214T,"LETTER ""T"" BLING KEY RING",55.57,57,24,9,1.0716666666666665,0.9749122807017544,0.0,0.0,0.0
90001B,ANTIQUE MID BLUE FLOWER EARRINGS,55.120000000000005,13,10,4,4.237,4.24,1.0,4.25,7.6923076923076925
85151,WELCOME METAL SIGN,55.0,44,8,8,1.25,1.25,0.0,0.0,0.0
90014A,SILVER M.O.P. ORBIT NECKLACE,54.800000000000004,11,6,3,6.675,4.981818181818182,0.0,0.0,0.0
90135A,ORANGE/FUSCHIA STONES NECKLACE,54.620000000000005,11,4,2,4.9925,4.965454545454546,0.0,0.0,0.0
90142D,MOP PENDANT SHELL NECKLACE,54.59,11,5,4,4.978,4.962727272727273,0.0,0.0,0.0
90043,COPPER AND BRASS BAG CHARM,54.510000000000005,10,6,5,5.785,5.4510000000000005,0.0,0.0,0.0
20820,SILVER LOOKING MIRROR,54.45,11,8,6,4.95,4.95,0.0,0.0,0.0
20953,PORCELAIN CHERUB BELL LARGE,54.449999999999996,33,9,7,1.65,1.65,0.0,0.0,0.0
90084,PINK CRYSTAL GUITAR PHONE CHARM,54.4,64,9,8,0.85,0.85,12.0,10.2,18.75
46115B,GREEN POP ART MAO CUSHION COVER,54.34,286,22,19,0.18999999999999997,0.19,0.0,0.0,0.0
22345,PARTY PIZZA DISH BLUE WHITE SPOT,54.28,53,17,8,1.2429411764705882,1.0241509433962264,0.0,0.0,0.0
23389,SPACEBOY MINI RUCKSACK,53.95,13,4,4,4.15,4.15,0.0,0.0,0.0
22252,BIRDCAGE DECORATION MAGIC GARDEN,53.55,21,3,3,2.55,2.55,0.0,0.0,0.0
84559b,3D SHEET OF CAT STICKERS,53.54,32,25,0,1.6707999999999998,1.673125,0.0,0.0,0.0
84660b,BLACK STITCHED WALL CLOCK,53.18,7,6,0,7.593333333333334,7.597142857142857,0.0,0.0,0.0
72798C,SET/4 GARDEN ROSE DINNER CANDLE,53.11,28,15,10,2.1106666666666665,1.8967857142857143,0.0,0.0,0.0
84660a,WHITE STITCHED WALL CLOCK,52.699999999999996,7,5,0,7.556,7.528571428571428,0.0,0.0,0.0
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,52.65,39,15,9,1.51,1.3499999999999999,0.0,0.0,0.0
84845C,CARNATION SQUARE HANDY TIN,52.5,42,14,14,1.25,1.25,3.0,3.75,7.142857142857142
20870,OPULENT VELVET CANDLE IN BOX,52.2,29,7,4,2.9214285714285713,1.8,1.0,2.1,3.4482758620689653
23035,DOORKNOB CERAMIC IVORY,52.2,36,1,1,1.45,1.4500000000000002,0.0,0.0,0.0
23196,RETO LEAVES MAGNETIC SHOPPING LIST,52.199999999999996,36,3,3,1.45,1.45,0.0,0.0,0.0
84292B,BLUE COL METAL FOLDING CHAIR,51.8,8,5,4,7.359999999999999,6.475,0.0,0.0,0.0
84845D,GERANIUM SQUARE HANDY TIN,51.25,41,11,11,1.25,1.25,0.0,0.0,0.0
84402B,PURPLE DRESS JEWELLERY STAND,51.14,62,4,4,1.33,0.8248387096774193,0.0,0.0,0.0
35071,ASSORTED SANTA CHRISTMAS DECORATION,51.13999999999999,50,7,5,2.084285714285714,1.0228,0.0,0.0,0.0
84612B,SET/4 BLACK BAROQUE FLOCK COASTER,51.0,20,4,4,2.55,2.55,0.0,0.0,0.0
20964,POLYESTER FILLER PAD 60X40CM,51.0,20,6,6,2.55,2.55,0.0,0.0,0.0
